Wall time,Step,Value
1756584623.8570366,479232,9.999999747378752e-05
1756584639.4108112,483328,9.999999747378752e-05
1756584658.6249151,487424,9.999999747378752e-05
1756584677.4281673,491520,9.999999747378752e-05
1756584694.7142825,495616,9.999999747378752e-05
1756584712.231713,499712,9.999999747378752e-05
1756584729.8510423,503808,9.999999747378752e-05
1756584746.4802284,507904,9.999999747378752e-05
1756584765.2880013,512000,9.999999747378752e-05
1756584783.6743855,516096,9.999999747378752e-05
1756584803.4868643,520192,9.999999747378752e-05
1756584822.6723228,524288,9.999999747378752e-05
1756584842.0817888,528384,9.999999747378752e-05
1756584861.3160393,532480,9.999999747378752e-05
1756584879.2581055,536576,9.999999747378752e-05
1756584895.539278,540672,9.999999747378752e-05
1756584914.1279368,544768,9.999999747378752e-05
1756584931.522166,548864,9.999999747378752e-05
1756584947.8226311,552960,9.999999747378752e-05
1756584965.587451,557056,9.999999747378752e-05
1756584981.04735,561152,9.999999747378752e-05
1756584996.356366,565248,9.999999747378752e-05
1756585015.3277836,569344,9.999999747378752e-05
1756585035.638575,573440,9.999999747378752e-05
1756585054.0138645,577536,9.999999747378752e-05
1756585074.4275851,581632,9.999999747378752e-05
1756585097.2860184,585728,9.999999747378752e-05
1756585117.845985,589824,9.999999747378752e-05
1756585136.8223794,593920,9.999999747378752e-05
1756585160.8282588,598016,9.999999747378752e-05
1756585178.1516352,602112,9.999999747378752e-05
1756585194.0952039,606208,9.999999747378752e-05
1756585211.0987973,610304,9.999999747378752e-05
1756585228.0441892,614400,9.999999747378752e-05
1756585246.8041897,618496,9.999999747378752e-05
1756585269.0774848,622592,9.999999747378752e-05
1756585291.123247,626688,9.999999747378752e-05
1756585310.5186977,630784,9.999999747378752e-05
1756585328.5906472,634880,9.999999747378752e-05
1756585349.3139987,638976,9.999999747378752e-05
1756585368.652648,643072,9.999999747378752e-05
1756585385.8991451,647168,9.999999747378752e-05
1756585405.6644256,651264,9.999999747378752e-05
1756585423.675618,655360,9.999999747378752e-05
1756585441.818367,659456,9.999999747378752e-05
1756585460.9956648,663552,9.999999747378752e-05
1756585478.6917076,667648,9.999999747378752e-05
1756585495.4966488,671744,9.999999747378752e-05
1756585512.6489844,675840,9.999999747378752e-05
1756585530.6427226,679936,9.999999747378752e-05
1756585548.0005229,684032,9.999999747378752e-05
1756585566.7319355,688128,9.999999747378752e-05
1756585586.2979536,692224,9.999999747378752e-05
1756585604.1464977,696320,9.999999747378752e-05
1756585621.3909028,700416,9.999999747378752e-05
1756585640.3430371,704512,9.999999747378752e-05
1756585657.9917858,708608,9.999999747378752e-05
1756585675.607568,712704,9.999999747378752e-05
1756585693.804159,716800,9.999999747378752e-05
1756585712.9113584,720896,9.999999747378752e-05
1756585730.4288447,724992,9.999999747378752e-05
1756585748.9871144,729088,9.999999747378752e-05
1756585768.409988,733184,9.999999747378752e-05
1756585785.6571097,737280,9.999999747378752e-05
1756585803.3645716,741376,9.999999747378752e-05
1756585822.1778638,745472,9.999999747378752e-05
1756585840.1570368,749568,9.999999747378752e-05
1756585858.4740806,753664,9.999999747378752e-05
1756585877.4722862,757760,9.999999747378752e-05
1756585898.6042895,761856,9.999999747378752e-05
1756585923.1131063,765952,9.999999747378752e-05
1756585951.737911,770048,9.999999747378752e-05
1756585969.9462297,774144,9.999999747378752e-05
1756585986.2253833,778240,9.999999747378752e-05
1756586006.064714,782336,9.999999747378752e-05
1756586025.620789,786432,9.999999747378752e-05
1756586042.7547023,790528,9.999999747378752e-05
1756586062.169188,794624,9.999999747378752e-05
1756586079.4905689,798720,9.999999747378752e-05
1756586096.6190026,802816,9.999999747378752e-05
1756586115.254584,806912,9.999999747378752e-05
1756586133.1331697,811008,9.999999747378752e-05
1756586152.5311363,815104,9.999999747378752e-05
1756586169.999365,819200,9.999999747378752e-05
1756586188.638423,823296,9.999999747378752e-05
1756586205.392096,827392,9.999999747378752e-05
1756586221.3706086,831488,9.999999747378752e-05
1756586239.1681821,835584,9.999999747378752e-05
1756586256.1298308,839680,9.999999747378752e-05
1756586272.7568145,843776,9.999999747378752e-05
1756586289.612853,847872,9.999999747378752e-05
1756586310.09389,851968,9.999999747378752e-05
1756586328.3708365,856064,9.999999747378752e-05
1756586344.6449008,860160,9.999999747378752e-05
1756586361.3883896,864256,9.999999747378752e-05
1756586376.1583397,868352,9.999999747378752e-05
1756586390.2985427,872448,9.999999747378752e-05
1756586404.5786254,876544,9.999999747378752e-05
1756586421.444775,880640,9.999999747378752e-05
1756586437.2094378,884736,9.999999747378752e-05
1756586452.994907,888832,9.999999747378752e-05
1756586468.494415,892928,9.999999747378752e-05
1756586487.1534352,897024,9.999999747378752e-05
1756586504.4599547,901120,9.999999747378752e-05
1756586523.1749058,905216,9.999999747378752e-05
1756586542.692659,909312,9.999999747378752e-05
1756586561.4771214,913408,9.999999747378752e-05
