Wall time,Step,Value
1756569417.8671873,2048,301.1000061035156
1756582492.333829,4096,276.7469177246094
1756582508.2969775,8192,284.3680114746094
1756582524.2612586,12288,306.8940124511719
1756582543.665011,16384,342.8340148925781
1756582560.1966019,20480,365.45599365234375
1756582576.9049392,24576,390.7449951171875
1756582593.599542,28672,398.8840026855469
1756582612.92958,32768,406.56201171875
1756582630.5612736,36864,379.1029968261719
1756582647.3309858,40960,381.29901123046875
1756582663.7779093,45056,422.9219970703125
1756582682.7611513,49152,412.56298828125
1756582704.5787003,53248,429.2080078125
1756582726.6183574,57344,424.6709899902344
1756582745.7045696,61440,439.06298828125
1756582764.8347638,65536,450.77801513671875
1756582782.544502,69632,439.57000732421875
1756582802.3582973,73728,427.3819885253906
1756582822.5845463,77824,439.5690002441406
1756582842.3357868,81920,429.2439880371094
1756582862.210317,86016,426.718994140625
1756582883.6368911,90112,391.0299987792969
1756582904.0462632,94208,419.8240051269531
1756582923.9206023,98304,466.42498779296875
1756582944.5830226,102400,446.9360046386719
1756582964.3443325,106496,425.7640075683594
1756582985.6832597,110592,425.6260070800781
1756583005.409494,114688,435.41900634765625
1756583025.767384,118784,437.3169860839844
1756583043.409843,122880,444.989990234375
1756583061.7447305,126976,464.43798828125
1756583078.1822608,131072,456.9209899902344
1756583095.089815,135168,480.4079895019531
1756583112.6516988,139264,449.8299865722656
1756583130.8870847,143360,426.885986328125
1756583151.7222412,147456,445.0010070800781
1756583173.1176677,151552,444.0929870605469
1756583193.0300918,155648,451.62799072265625
1756583211.846676,159744,466.6789855957031
1756583232.7399647,163840,480.4280090332031
1756583252.257006,167936,480.7640075683594
1756583269.9030907,172032,475.06201171875
1756583285.1017475,176128,460.91400146484375
1756583301.9875815,180224,465.9649963378906
1756583318.4129083,184320,441.55999755859375
1756583334.8554497,188416,473.49200439453125
1756583353.9740736,192512,499.43701171875
1756583372.6591043,196608,477.60101318359375
1756583391.8811023,200704,482.1029968261719
1756583410.6837912,204800,408.8999938964844
1756583430.2976804,208896,440.5950012207031
1756583449.1309607,212992,445.6789855957031
1756583471.098673,217088,467.25299072265625
1756583488.616508,221184,488.322998046875
1756583505.7806013,225280,459.322998046875
1756583521.702643,229376,441.4320068359375
1756583538.5265064,233472,493.5899963378906
1756583554.5244892,237568,472.46099853515625
1756583570.6007156,241664,458.77301025390625
1756583587.346164,245760,470.5169982910156
1756583604.7247849,249856,477.614013671875
1756583620.5555718,253952,516.7219848632812
1756583637.3206441,258048,500.5589904785156
1756583655.7156713,262144,494.49700927734375
1756583672.1673868,266240,479.99798583984375
1756583688.0579803,270336,488.27801513671875
1756583704.4609287,274432,448.21600341796875
1756583720.9553783,278528,460.2879943847656
1756583736.9171002,282624,494.89599609375
1756583753.641827,286720,474.96600341796875
1756583769.953628,290816,458.9490051269531
1756583786.8579006,294912,491.52099609375
1756583802.3023984,299008,494.8940124511719
1756583817.299523,303104,519.68701171875
1756583835.1273828,307200,469.5159912109375
1756583850.959594,311296,461.6700134277344
1756583870.9922595,315392,491.5459899902344
1756583894.3482487,319488,472.10198974609375
1756583911.8939915,323584,479.5069885253906
1756583938.479307,327680,495.0069885253906
1756583964.322612,331776,515.7839965820312
1756583982.4928498,335872,484.06298828125
1756584000.2205431,339968,466.9830017089844
1756584023.362454,344064,479.55499267578125
1756584043.2756546,348160,471.39300537109375
1756584067.0643613,352256,470.4599914550781
1756584089.175166,356352,482.125
1756584107.1300066,360448,497.177001953125
1756584123.3836176,364544,472.22601318359375
1756584142.3375585,368640,480.86700439453125
1756584159.6084864,372736,470.5799865722656
1756584176.4527795,376832,466.0220031738281
1756584194.8510876,380928,495.18798828125
1756584214.115129,385024,503.8169860839844
1756584232.3153772,389120,496.73699951171875
1756584252.2188096,393216,497.48199462890625
1756584270.8221939,397312,483.4100036621094
1756584289.8922322,401408,488.3689880371094
1756584307.9979067,405504,486.26300048828125
1756584326.3507152,409600,489.6719970703125
1756584342.10303,413696,474.47100830078125
1756584357.6032076,417792,469.8739929199219
1756584375.9782994,421888,481.7980041503906
1756584392.9980915,425984,513.3259887695312
1756584410.5077856,430080,483.739990234375
1756584429.2280502,434176,487.98199462890625
1756584445.0916183,438272,455.8609924316406
1756584459.9046788,442368,450.6470031738281
1756584474.5563023,446464,503.0360107421875
1756584488.9895449,450560,494.2080078125
1756584512.1012194,454656,470.0679931640625
1756584531.9553165,458752,469.510986328125
1756584552.2215939,462848,443.2090148925781
1756584570.9506154,466944,508.68798828125
1756584588.7943428,471040,459.6029968261719
1756584606.0915382,475136,480.64898681640625
1756584623.856888,479232,454.81298828125
1756584639.4106832,483328,471.5119934082031
1756584658.624794,487424,466.59698486328125
1756584677.4280665,491520,487.50299072265625
1756584694.7141268,495616,491.8240051269531
1756584712.231582,499712,478.2909851074219
1756584729.85089,503808,469.35400390625
1756584746.4800932,507904,479.7569885253906
1756584765.287857,512000,488.63299560546875
1756584783.6742535,516096,524.1810302734375
1756584803.486733,520192,497.7380065917969
1756584822.6721938,524288,480.5639953613281
1756584842.081658,528384,469.6809997558594
1756584861.3159022,532480,474.5610046386719
1756584879.2579696,536576,473.87200927734375
