Wall time,Step,Value
1756569423.7619452,4096,0.013449020683765411
1756569429.9850447,6144,0.012383956462144852
1756582508.297015,8192,0.01336720958352089
1756582524.2612972,12288,0.010916780680418015
1756582543.6650712,16384,0.014081508852541447
1756582560.1966403,20480,0.007981358096003532
1756582576.904978,24576,0.0053060236386954784
1756582593.599603,28672,0.004791527055203915
1756582612.9296196,32768,0.012243032455444336
1756582630.5613122,36864,0.009907342493534088
1756582647.3310273,40960,0.003924020566046238
1756582663.7779584,45056,0.0026360685005784035
1756582682.761192,49152,0.0012455264804884791
1756582704.5787463,53248,0.0059118326753377914
1756582726.618407,57344,0.001281826407648623
1756582745.7046134,61440,0.008027858100831509
1756582764.834803,65536,0.006687876768410206
1756582782.544543,69632,0.005609528161585331
1756582802.3583426,73728,0.007178414613008499
1756582822.5845907,77824,0.008287915959954262
1756582842.3358335,81920,0.0019619239028543234
1756582862.2103636,86016,0.0031495997682213783
1756582883.6369689,90112,0.007179962005466223
1756582904.0463076,94208,0.004268024116754532
1756582923.920651,98304,0.0012540422612801194
1756582944.5830698,102400,0.011339510791003704
1756582964.3443804,106496,0.008236665278673172
1756582985.6832967,110592,0.0020862766541540623
1756583005.4095345,114688,0.0047752284444868565
1756583025.767456,118784,0.011318568140268326
1756583043.409885,122880,0.006420012563467026
1756583061.7447708,126976,0.0032040486112236977
1756583078.1823022,131072,0.00590113690122962
1756583095.0898538,135168,0.0049488903023302555
1756583112.6517463,139264,0.006655248813331127
1756583130.8871343,143360,0.011208528652787209
1756583151.7222874,147456,0.00902485754340887
1756583173.1177416,151552,0.005161058157682419
1756583193.0301383,155648,0.005069210194051266
1756583211.846713,159744,0.0015821167035028338
1756583232.7400403,163840,0.00912419706583023
1756583252.257058,167936,0.00543530099093914
1756583269.9031286,172032,0.005107829347252846
1756583285.101785,176128,0.005412866361439228
1756583301.9876232,180224,0.003269866807386279
1756583318.4129527,184320,0.004549110308289528
1756583334.8554897,188416,0.0013238664250820875
1756583353.9741137,192512,0.001314267865382135
1756583372.6591423,196608,0.008530139923095703
1756583391.8811426,200704,0.007365778088569641
1756583410.6838393,204800,0.0041174497455358505
1756583430.2977285,208896,0.0025810806546360254
