Wall time,Step,Value
1756583982.4929988,335872,-0.002952649723738432
1756584000.2207093,339968,-0.00034085236256942153
1756584023.3627417,344064,-0.0005329612176865339
1756584043.275862,348160,-0.0022266635205596685
1756584067.0645387,352256,-0.0016286440659314394
1756584089.175315,356352,-0.0006185552338138223
1756584107.1301482,360448,-0.0025635976344347
1756584123.383767,364544,-0.0025797057896852493
1756584142.3377259,368640,-0.00016754164244048297
1756584159.608635,372736,-0.0008687347872182727
1756584176.452983,376832,-0.0008976957178674638
1756584194.8513536,380928,-0.0013984751421958208
1756584214.1153512,385024,-0.002137318719178438
1756584232.3155906,389120,-0.0010259691625833511
1756584252.219142,393216,-0.002631526440382004
1756584270.8223352,397312,-0.0017042444087564945
1756584289.8924344,401408,-0.0010254067601636052
1756584307.9980853,405504,-0.001914236694574356
1756584326.350848,409600,-0.003319472074508667
1756584342.103164,413696,-0.001359537011012435
1756584357.6033485,417792,-0.0019449578830972314
1756584375.9784274,421888,-0.0008457491640001535
1756584392.9982502,425984,-0.0014941133558750153
1756584410.507972,430080,-0.002363137435168028
1756584429.2282188,434176,-0.0015487736091017723
1756584445.091749,438272,-0.003048770595341921
1756584459.9048073,442368,-0.0024386392906308174
1756584474.5564353,446464,-0.0003912524553015828
1756584488.9898052,450560,-0.0014117259997874498
1756584512.1015358,454656,-0.001965576782822609
1756584531.9555645,458752,-0.00038452536682598293
1756584552.2218637,462848,-0.0019682913552969694
1756584570.9508486,466944,-0.0017443782417103648
1756584588.7945538,471040,-0.0003080866299569607
1756584606.091752,475136,-0.0001418572210241109
1756584623.8570642,479232,-0.0010652286000549793
1756584639.4108427,483328,-0.0012288494035601616
1756584658.6249585,487424,-0.0014878403162583709
1756584677.428192,491520,-0.0015771097969263792
1756584694.714313,495616,-0.0020654089748859406
1756584712.2317445,499712,-0.0016354251420125365
1756584729.8510737,503808,-0.0004234751977492124
1756584746.48026,507904,-0.0017387873958796263
1756584765.2880328,512000,-0.0018792557530105114
1756584783.6744177,516096,-0.0007461624918505549
1756584803.4868956,520192,-0.0013427728554233909
1756584822.6723535,524288,-0.000291977048618719
1756584842.0818202,528384,-0.0012968769297003746
1756584861.3160703,532480,-0.0001973915204871446
1756584879.2581384,536576,-0.0011081575648859143
1756584895.539317,540672,-0.0007725057075731456
1756584914.1279738,544768,-0.0015150458784773946
1756584931.5221934,548864,-0.0013750616926699877
1756584947.8226655,552960,-0.0008991064969450235
1756584965.5874772,557056,-0.0020884235855191946
1756584981.0473855,561152,-0.0004094754985999316
1756584996.3563912,565248,-0.00207046652212739
1756585015.3278139,569344,-0.0002448377781547606
1756585035.6386373,573440,-0.0012809820473194122
1756585054.0138953,577536,-0.00041303018224425614
1756585074.4276175,581632,-0.0013400514144450426
1756585097.2860498,585728,-0.0016289663035422564
1756585117.84602,589824,-0.0017440746305510402
1756585136.8224144,593920,-0.0006836418178863823
1756585160.8282902,598016,-0.00034283968852832913
1756585178.1516623,602112,-0.0005573572125285864
1756585194.0952322,606208,-0.00029954250203445554
1756585211.0988286,610304,-0.001397048938088119
1756585228.0442152,614400,-0.0010078399209305644
1756585246.8042202,618496,-0.0010393384145572782
1756585269.0775175,622592,-0.00104621856007725
1756585291.1232748,626688,-0.0004422633210197091
1756585310.5187266,630784,-0.00011350297427270561
1756585328.590676,634880,-0.000502136186696589
1756585349.3140273,638976,-0.00044819622416980565
1756585368.6526752,643072,-0.0002792699378915131
1756585385.8991747,647168,-0.0006562467315234244
1756585405.6644537,651264,-0.0005803497042506933
1756585423.6756473,655360,-0.0007326654740609229
1756585441.8183944,659456,-0.00011153215746162459
1756585460.9956915,663552,-0.00044954524491913617
1756585478.6917357,667648,-0.0008396384073421359
1756585495.4966757,671744,-0.002101116580888629
1756585512.6490126,675840,-0.000495289801619947
1756585530.6427484,679936,-0.0017812029691413045
1756585548.0005486,684032,-0.0011892678448930383
1756585566.731965,688128,-0.00046114830183796585
1756585586.29798,692224,-0.0005703589413315058
1756585604.1465266,696320,-0.001085856230929494
1756585621.390939,700416,-0.0003699170774780214
1756585640.343064,704512,-0.0004719108692370355
1756585657.991812,708608,-0.0007532212766818702
1756585675.6075966,712704,-0.0011199063155800104
1756585693.8041925,716800,-0.0007569955196231604
1756585712.911386,720896,-0.00020044369739480317
1756585730.428871,724992,-0.002019203035160899
1756585748.9871511,729088,-0.0008182855090126395
1756585768.4100153,733184,-0.00042920425767078996
1756585785.657143,737280,-0.00046621597721241415
1756585803.364598,741376,-0.0019855420105159283
1756585822.1778967,745472,-0.0005088273319415748
1756585840.1570668,749568,-0.0010834443382918835
1756585858.4741077,753664,-0.00039983601891435683
1756585877.4723248,757760,-0.000911668234039098
1756585898.6043236,761856,-0.0002970052300952375
1756585923.1131392,765952,-0.0006190699059516191
1756585951.7379992,770048,-0.0005195330595597625
1756585969.946256,774144,-0.0003780713304877281
1756585986.2254114,778240,-0.0011586943874135613
1756586006.0647402,782336,-0.00014106056187301874
1756586025.6208274,786432,-0.0004669547488447279
1756586042.7547286,790528,-0.0012808549217879772
1756586062.1692226,794624,-0.0003271576715633273
1756586079.4905968,798720,-0.0005810920847579837
1756586096.6190307,802816,-0.0004212738713249564
1756586115.2546148,806912,-0.0008924602880142629
1756586133.1331978,811008,-0.0003017120179720223
1756586152.5311627,815104,-0.0011704722419381142
1756586169.9994123,819200,-0.0008894028724171221
1756586188.6384494,823296,-0.0007666365127079189
1756586205.3921232,827392,-0.0018811653135344386
1756586221.3706486,831488,-0.0007805954664945602
1756586239.1682103,835584,-0.002293077064678073
1756586256.1298575,839680,-0.00025838654255494475
1756586272.7568426,843776,-0.00041711298399604857
1756586289.6128845,847872,-0.0002623264736030251
1756586310.093931,851968,-0.00031700023100711405
1756586328.370865,856064,-0.001679863315075636
1756586344.644938,860160,-0.0005105897434987128
1756586361.3884299,864256,-0.0005483444547280669
1756586376.1583695,868352,-0.0004895522142760456
1756586390.2985675,872448,-0.00019931196584366262
1756586404.5786517,876544,-0.002285247202962637
1756586421.4448023,880640,-0.0014714875724166632
1756586437.209465,884736,-0.0005612777313217521
1756586452.9949563,888832,-0.0007975322077982128
1756586468.4944434,892928,-0.0010778650175780058
1756586487.1534607,897024,-0.0003935959830414504
1756586504.4599845,901120,-9.815294470172375e-05
1756586523.174959,905216,-0.0005877387011423707
1756586542.6926906,909312,-0.00021542853210121393
1756586561.4771533,913408,-0.0005922021809965372
1756586576.538408,917504,-0.001435543759725988
1756586591.4769545,921600,-0.00015777671069372445
1756586607.8910418,925696,-0.0007593189948238432
1756586623.3552742,929792,-0.0008482966804876924
1756586638.7162154,933888,-0.0009017700213007629
1756586653.826009,937984,-0.00023365359811577946
1756586669.307736,942080,-0.00033358222572132945
1756586683.963667,946176,-0.0006259062793105841
1756586700.2037754,950272,-0.00035118393134325743
1756586717.8018415,954368,-0.0005487521411851048
1756586732.64763,958464,-0.0008467731531709433
1756586748.9082463,962560,-0.00038334581768140197
1756586768.758457,966656,-8.732803689781576e-05
1756586787.2991116,970752,-0.00021008445764891803
1756586803.468637,974848,-0.0008140443824231625
1756586819.604918,978944,-0.0003610223939176649
1756586838.1957667,983040,-0.0007513145683333278
1756586855.2637575,987136,-0.0003878170682583004
1756586871.3024533,991232,-0.000615101947914809
1756586886.3880155,995328,-0.0002188290236517787
1756586905.2962358,999424,-2.5952316718758084e-05
1756586922.4154356,1003520,-0.0007074504974298179
