Wall time,Step,Value
1756569423.7623725,4096,9643.59375
1756569429.9854555,6144,11139.33984375
1756582508.297449,8192,8812.34375
1756582524.2617893,12288,8357.220703125
1756582543.6657648,16384,10514.9130859375
1756582560.1970816,20480,14367.3212890625
1756582576.9054704,24576,16339.095703125
1756582593.6001816,28672,16230.845703125
1756582612.9300768,32768,17186.646484375
1756582630.5617175,36864,19938.798828125
1756582647.33143,40960,13441.453125
1756582663.7784111,45056,15659.453125
1756582682.761596,49152,20842.51171875
1756582704.5792565,53248,17184.26953125
1756582726.619011,57344,17847.0078125
1756582745.7050583,61440,17006.87890625
1756582764.8352685,65536,18207.615234375
1756582782.5450504,69632,20561.634765625
1756582802.3588653,73728,19020.2734375
1756582822.5851402,77824,16385.31640625
1756582842.3363185,81920,16741.509765625
1756582862.2109025,86016,14852.4462890625
1756582883.637609,90112,13262.06640625
1756582904.0468543,94208,11725.0400390625
1756582923.9212244,98304,14753.345703125
1756582944.5836132,102400,18727.970703125
1756582964.3448796,106496,16243.5263671875
1756582985.6837516,110592,12874.3896484375
1756583005.4099617,114688,14139.25390625
1756583025.768036,118784,14278.435546875
1756583043.4104068,122880,15150.9033203125
1756583061.7452664,126976,14068.537109375
1756583078.1827996,131072,15586.416015625
1756583095.0903535,135168,13505.533203125
1756583112.65248,139264,15984.6708984375
1756583130.8876941,143360,13848.3671875
1756583151.7228005,147456,10641.0771484375
1756583173.1183205,151552,13044.666015625
1756583193.0306518,155648,11156.8056640625
1756583211.8471756,159744,12133.8232421875
1756583232.7406633,163840,13246.6728515625
1756583252.2578716,167936,13254.51953125
1756583269.9035103,172032,13940.8232421875
1756583285.1022315,176128,11667.31640625
1756583301.9883053,180224,10978.6474609375
1756583318.4133904,184320,9750.650390625
1756583334.8559725,188416,9054.0615234375
1756583353.974547,192512,12358.3525390625
1756583372.6596005,196608,13608.6826171875
1756583391.8816364,200704,9564.44140625
1756583410.68464,204800,12039.0732421875
1756583430.29832,208896,7059.9658203125
1756583449.1315382,212992,9296.380859375
1756583471.0993738,217088,7818.23828125
1756583488.616982,221184,9604.8212890625
1756583505.7811081,225280,8311.7548828125
1756583521.703308,229376,7531.02197265625
1756583538.5272996,233472,8654.845703125
1756583554.5249732,237568,12311.73828125
1756583570.6012225,241664,8338.2392578125
1756583587.3469698,245760,7286.009765625
1756583604.7252584,249856,9634.08203125
1756583620.5561628,253952,8236.353515625
1756583637.321307,258048,9716.1943359375
1756583655.716259,262144,9814.6650390625
1756583672.1679904,266240,10373.8173828125
1756583688.0584724,270336,8691.087890625
1756583704.4614403,274432,8619.3173828125
1756583720.9558837,278528,5803.3828125
1756583736.9175766,282624,8396.1318359375
1756583753.6424255,286720,9394.853515625
1756583769.954274,290816,7521.52978515625
1756583786.858411,294912,6587.09716796875
1756583802.3029056,299008,11012.091796875
1756583817.300063,303104,9502.640625
1756583835.1278553,307200,9012.2177734375
1756583850.9601011,311296,7009.92431640625
1756583870.9930952,315392,7044.4609375
1756583894.3487885,319488,9348.9609375
1756583911.8962529,323584,8706.6943359375
1756583938.480014,327680,7552.59765625
1756583964.32371,331776,8924.6484375
1756583982.493304,335872,10901.4697265625
1756584000.2211611,339968,7072.525390625
1756584023.3632245,344064,7552.240234375
