Wall time,Step,Value
1756569423.7619717,4096,0.20000000298023224
1756569429.9850721,6144,0.20000000298023224
1756582508.2970438,8192,0.20000000298023224
1756582524.2613273,12288,0.20000000298023224
1756582543.6651206,16384,0.20000000298023224
1756582560.1966686,20480,0.20000000298023224
1756582576.9050071,24576,0.20000000298023224
1756582593.5996523,28672,0.20000000298023224
1756582612.9296498,32768,0.20000000298023224
1756582630.5613418,36864,0.20000000298023224
1756582647.3310568,40960,0.20000000298023224
1756582663.7779875,45056,0.20000000298023224
1756582682.7612214,49152,0.20000000298023224
1756582704.5787997,53248,0.20000000298023224
1756582726.6184418,57344,0.20000000298023224
1756582745.7046432,61440,0.20000000298023224
1756582764.834833,65536,0.20000000298023224
1756582782.5445743,69632,0.20000000298023224
1756582802.358377,73728,0.20000000298023224
1756582822.5846245,77824,0.20000000298023224
1756582842.3358681,81920,0.20000000298023224
1756582862.2103992,86016,0.20000000298023224
1756582883.637035,90112,0.20000000298023224
1756582904.0463428,94208,0.20000000298023224
1756582923.9206882,98304,0.20000000298023224
1756582944.583105,102400,0.20000000298023224
1756582964.3444157,106496,0.20000000298023224
1756582985.683326,110592,0.20000000298023224
1756583005.409564,114688,0.20000000298023224
1756583025.767516,118784,0.20000000298023224
1756583043.409917,122880,0.20000000298023224
1756583061.7448013,126976,0.20000000298023224
1756583078.1823347,131072,0.20000000298023224
1756583095.0898826,135168,0.20000000298023224
1756583112.6517825,139264,0.20000000298023224
1756583130.887176,143360,0.20000000298023224
1756583151.7223234,147456,0.20000000298023224
1756583173.1177998,151552,0.20000000298023224
1756583193.0301752,155648,0.20000000298023224
1756583211.8467414,159744,0.20000000298023224
1756583232.7401018,163840,0.20000000298023224
1756583252.2570984,167936,0.20000000298023224
1756583269.903156,172032,0.20000000298023224
1756583285.1018133,176128,0.20000000298023224
1756583301.987656,180224,0.20000000298023224
1756583318.4129806,184320,0.20000000298023224
1756583334.8555202,188416,0.20000000298023224
1756583353.974145,192512,0.20000000298023224
1756583372.659172,196608,0.20000000298023224
1756583391.8811722,200704,0.20000000298023224
1756583410.6838775,204800,0.20000000298023224
1756583430.2977664,208896,0.20000000298023224
1756583449.1310444,212992,0.20000000298023224
1756583471.0988014,217088,0.20000000298023224
1756583488.6165724,221184,0.20000000298023224
1756583505.7806687,225280,0.20000000298023224
1756583521.7027771,229376,0.20000000298023224
1756583538.5266066,233472,0.20000000298023224
1756583554.5245585,237568,0.20000000298023224
1756583570.6007843,241664,0.20000000298023224
1756583587.3462992,245760,0.20000000298023224
1756583604.7248514,249856,0.20000000298023224
1756583620.5556812,253952,0.20000000298023224
1756583637.3207765,258048,0.20000000298023224
1756583655.7157779,262144,0.20000000298023224
1756583672.1675072,266240,0.20000000298023224
1756583688.0580468,270336,0.20000000298023224
1756583704.460999,274432,0.20000000298023224
1756583720.9554431,278528,0.20000000298023224
1756583736.9171638,282624,0.20000000298023224
1756583753.6419053,286720,0.20000000298023224
1756583769.9537103,290816,0.20000000298023224
1756583786.8579764,294912,0.20000000298023224
1756583802.3024633,299008,0.20000000298023224
1756583817.299589,303104,0.20000000298023224
1756583835.1274476,307200,0.20000000298023224
1756583850.9596741,311296,0.20000000298023224
1756583870.9924304,315392,0.20000000298023224
1756583894.3483226,319488,0.20000000298023224
1756583911.8950121,323584,0.20000000298023224
1756583938.479395,327680,0.20000000298023224
1756583964.3227758,331776,0.20000000298023224
1756583982.4929185,335872,0.20000000298023224
1756584000.2206278,339968,0.20000000298023224
1756584023.362596,344064,0.20000000298023224
1756584043.2757616,348160,0.20000000298023224
1756584067.0644536,352256,0.20000000298023224
1756584089.175243,356352,0.20000000298023224
1756584107.1300778,360448,0.20000000298023224
1756584123.383684,364544,0.20000000298023224
1756584142.3376436,368640,0.20000000298023224
1756584159.6085615,372736,0.20000000298023224
1756584176.452897,376832,0.20000000298023224
1756584194.851226,380928,0.20000000298023224
1756584214.1152363,385024,0.20000000298023224
1756584232.3155015,389120,0.20000000298023224
1756584252.218977,393216,0.20000000298023224
1756584270.82226,397312,0.20000000298023224
1756584289.89232,401408,0.20000000298023224
1756584307.9980068,405504,0.20000000298023224
