Wall time,Step,Value
1756569423.7619967,4096,0.0016148090362548828
1756569429.9850972,6144,-0.0006662607192993164
1756582508.2970698,8192,-0.0005563497543334961
1756582524.2613552,12288,-0.0004559755325317383
1756582543.6651647,16384,3.170967102050781e-05
1756582560.196695,20480,2.7179718017578125e-05
1756582576.9050364,24576,7.510185241699219e-06
1756582593.5997026,28672,7.748603820800781e-06
1756582612.9296772,32768,7.569789886474609e-06
1756582630.561369,36864,5.7220458984375e-06
1756582647.3310838,40960,3.635883331298828e-06
1756582663.7780135,45056,2.086162567138672e-06
1756582682.7612493,49152,1.9073486328125e-06
1756582704.5788379,53248,7.152557373046875e-07
1756582726.6184852,57344,7.748603820800781e-07
1756582745.7046704,61440,5.960464477539062e-07
1756582764.8348606,65536,5.960464477539062e-07
1756582782.5446036,69632,2.980232238769531e-07
1756582802.358408,73728,2.384185791015625e-07
1756582822.5846558,77824,5.960464477539063e-08
1756582842.335899,81920,5.960464477539063e-08
1756582862.2104318,86016,1.1920928955078125e-07
1756582883.6370962,90112,1.1920928955078125e-07
1756582904.0463758,94208,0.0
1756582923.920722,98304,2.384185791015625e-07
1756582944.583137,102400,5.960464477539063e-08
1756582964.3444474,106496,0.0
1756582985.6833525,110592,-1.1920928955078125e-07
1756583005.4095907,114688,5.960464477539063e-08
1756583025.7675672,118784,0.0
1756583043.4099634,122880,-1.1920928955078125e-07
1756583061.744829,126976,0.0
1756583078.1823645,131072,0.0
1756583095.0899093,135168,1.1920928955078125e-07
1756583112.6518161,139264,5.960464477539063e-08
1756583130.887228,143360,1.1920928955078125e-07
1756583151.7223556,147456,0.0
1756583173.1178572,151552,0.0
1756583193.0302086,155648,0.0
1756583211.8467674,159744,0.0
1756583232.74016,163840,0.0
1756583252.257161,167936,0.0
1756583269.9031813,172032,0.0
1756583285.1018414,176128,0.0
1756583301.9876854,180224,0.0
1756583318.413006,184320,0.0
1756583334.8555477,188416,0.0
1756583353.9741848,192512,0.0
1756583372.6591992,196608,0.0
1756583391.8811994,200704,0.0
1756583410.6839378,204800,0.0
1756583430.297819,208896,1.1920928955078125e-07
1756583449.1310787,212992,0.0
1756583471.0988495,217088,0.0
1756583488.6165986,221184,1.1920928955078125e-07
1756583505.7806952,225280,0.0
1756583521.7028363,229376,0.0
1756583538.52664,233472,0.0
1756583554.5245845,237568,-1.1920928955078125e-07
1756583570.6008124,241664,0.0
1756583587.346349,245760,2.980232238769531e-07
1756583604.7248774,249856,6.556510925292969e-07
1756583620.5557284,253952,0.01360410451889038
1756583637.3208344,258048,0.01606011390686035
1756583655.715825,262144,0.02366095781326294
1756583672.1675518,266240,0.060270607471466064
1756583688.0580733,270336,0.1099538803100586
1756583704.4610252,274432,0.03672051429748535
1756583720.9554691,278528,0.13229739665985107
1756583736.917189,282624,0.12561410665512085
1756583753.641952,286720,0.13533151149749756
1756583769.9537425,290816,0.05083882808685303
1756583786.8580031,294912,9.34600830078125e-05
1756583802.302489,299008,0.001611948013305664
