Wall time,Step,Value
1756569423.7620234,4096,4891.65771484375
1756569429.9851217,6144,4012.62060546875
1756582508.2970972,8192,5053.30908203125
1756582524.2613823,12288,4233.10546875
1756582543.6652396,16384,4548.76171875
1756582560.1967206,20480,6495.74365234375
1756582576.9050622,24576,6744.11328125
1756582593.5997403,28672,8506.427734375
1756582612.9297037,32768,6769.1474609375
1756582630.5613952,36864,10863.583984375
1756582647.33111,40960,6842.71875
1756582663.7780406,45056,6641.6767578125
1756582682.761276,49152,10322.9453125
1756582704.5788686,53248,9698.845703125
1756582726.6185343,57344,10796.0810546875
1756582745.7046962,61440,7681.36865234375
1756582764.8348875,65536,8171.72705078125
1756582782.5446317,69632,7184.1591796875
1756582802.3584368,73728,11206.0546875
1756582822.5846858,77824,9120.98046875
1756582842.3359447,81920,8829.388671875
1756582862.210464,86016,7990.8076171875
1756582883.637151,90112,8505.994140625
1756582904.0464077,94208,4787.091796875
1756582923.920755,98304,10943.416015625
1756582944.583169,102400,10200.2158203125
1756582964.3444793,106496,8213.1923828125
1756582985.6833782,110592,5448.59716796875
1756583005.4096248,114688,8499.4599609375
1756583025.767606,118784,8862.4208984375
1756583043.4099922,122880,6475.81298828125
1756583061.7448564,126976,6762.70166015625
1756583078.182393,131072,5909.5615234375
1756583095.0899448,135168,7110.658203125
1756583112.6518488,139264,8031.8134765625
1756583130.8872616,143360,7434.9521484375
1756583151.722388,147456,5481.6484375
1756583173.117893,151552,3792.23193359375
1756583193.0302405,155648,5031.16357421875
1756583211.8467927,159744,4631.1728515625
1756583232.740198,163840,4785.24658203125
1756583252.257204,167936,7007.71826171875
1756583269.9032059,172032,7794.5078125
1756583285.1018672,176128,6521.49169921875
1756583301.9877138,180224,5269.62060546875
1756583318.4130304,184320,4181.6953125
1756583334.8555744,188416,4996.41943359375
1756583353.9742231,192512,5710.32666015625
1756583372.6592257,196608,4345.37353515625
1756583391.8812292,200704,3877.851806640625
1756583410.6839876,204800,4186.24658203125
1756583430.2978637,208896,3043.0966796875
1756583449.1311111,212992,6282.95654296875
1756583471.0988963,217088,2995.20654296875
1756583488.6166236,221184,4100.30126953125
1756583505.780721,225280,4785.18701171875
1756583521.702872,229376,3249.14501953125
1756583538.5266724,233472,4021.9033203125
1756583554.524609,237568,8408.7841796875
1756583570.6008391,241664,3865.447509765625
1756583587.3464046,245760,2404.10009765625
1756583604.7249022,249856,3651.9072265625
1756583620.555768,253952,3057.6552734375
1756583637.3208885,258048,4193.07958984375
1756583655.7158685,262144,6902.408203125
1756583672.167604,266240,3984.341064453125
1756583688.0580995,270336,4534.453125
1756583704.4610498,274432,5302.05517578125
1756583720.9554944,278528,3257.70849609375
1756583736.917213,282624,4353.4970703125
1756583753.6419833,286720,4386.8779296875
1756583769.9537735,290816,3259.910888671875
1756583786.8580296,294912,3633.161865234375
1756583802.3025143,299008,4300.96875
1756583817.2996395,303104,7277.1025390625
1756583835.1274974,307200,5420.3837890625
1756583850.9597328,311296,2883.852294921875
1756583870.9925358,315392,3334.46435546875
1756583894.3483937,319488,5168.40625
1756583911.895213,323584,3458.3427734375
1756583938.4794629,327680,2978.607421875
1756583964.3228998,331776,5816.34912109375
1756583982.492986,335872,4903.61474609375
1756584000.2206929,339968,2724.879638671875
1756584023.362714,344064,3243.305908203125
1756584043.2758455,348160,3396.228271484375
1756584067.0645218,352256,2698.27880859375
1756584089.1753006,356352,4061.667236328125
1756584107.1301346,360448,2353.469482421875
1756584123.3837485,364544,2204.99267578125
1756584142.3377097,368640,3298.995849609375
1756584159.6086204,372736,3341.455078125
1756584176.4529676,376832,4086.68896484375
1756584194.8513358,380928,3451.904052734375
1756584214.115328,385024,3357.291015625
1756584232.3155751,389120,2441.945068359375
1756584252.2191098,393216,3820.6142578125
1756584270.8223126,397312,6076.15380859375
1756584289.8924103,401408,3003.504150390625
1756584307.99807,405504,1858.1759033203125
1756584326.3508348,409600,2823.512451171875
1756584342.103151,413696,3635.92138671875
1756584357.6033347,417792,2648.1650390625
1756584375.9784148,421888,3107.422119140625
1756584392.998237,425984,2854.88330078125
1756584410.5079534,430080,3230.640380859375
1756584429.2282026,434176,5381.53515625
1756584445.091736,438272,3567.662109375
1756584459.9047952,442368,4023.9609375
1756584474.5564227,446464,2735.6826171875
1756584488.989788,450560,2001.5927734375
1756584512.101504,454656,2949.633056640625
1756584531.9555478,458752,3051.455810546875
1756584552.2218363,462848,2640.1630859375
1756584570.9508324,466944,2048.97314453125
1756584588.7945309,471040,7816.4052734375
1756584606.0917296,475136,2184.20361328125
1756584623.8570504,479232,2881.54541015625
1756584639.4108264,483328,3647.0693359375
1756584658.6249418,487424,3246.880615234375
1756584677.4281797,491520,2345.4248046875
1756584694.7142978,495616,3005.939208984375
1756584712.2317288,499712,3138.0302734375
1756584729.8510566,503808,2998.191650390625
1756584746.480244,507904,4290.1640625
1756584765.2880168,512000,2190.729248046875
1756584783.6744015,516096,2452.66748046875
1756584803.48688,520192,2125.68408203125
1756584822.672338,524288,3466.558837890625
1756584842.0818043,528384,1689.113525390625
1756584861.3160548,532480,2747.814453125
1756584879.2581217,536576,2938.3525390625
1756584895.539304,540672,3621.94140625
1756584914.127957,544768,3429.035400390625
1756584931.5221796,548864,2333.33935546875
1756584947.8226483,552960,2462.01806640625
1756584965.5874639,557056,4344.80419921875
1756584981.047363,561152,3250.6640625
1756584996.3563783,565248,2894.678466796875
1756585015.3277986,569344,2248.399169921875
1756585035.6386065,573440,2075.65869140625
1756585054.0138795,577536,2529.460693359375
1756585074.427601,581632,2248.772216796875
1756585097.286034,585728,2368.129638671875
1756585117.846003,589824,2892.291748046875
1756585136.8223968,593920,1967.5645751953125
1756585160.8282745,598016,2224.039306640625
1756585178.1516485,602112,1750.3406982421875
1756585194.0952177,606208,2426.53076171875
1756585211.0988128,610304,4514.9248046875
1756585228.044202,614400,2903.96728515625
1756585246.8042045,618496,3485.257080078125
1756585269.0775008,622592,1374.74169921875
1756585291.1232612,626688,1918.271728515625
1756585310.5187123,630784,2196.612060546875
1756585328.5906613,634880,3635.33544921875
1756585349.314013,638976,2866.642333984375
1756585368.6526613,643072,1382.79248046875
1756585385.89916,647168,3290.445556640625
1756585405.66444,651264,1862.279541015625
1756585423.6756327,655360,5788.30908203125
1756585441.8183806,659456,2926.738525390625
1756585460.995678,663552,1959.393310546875
1756585478.6917214,667648,1909.515869140625
1756585495.496662,671744,1945.83203125
1756585512.6489983,675840,2438.983642578125
1756585530.6427352,679936,2245.8310546875
1756585548.0005352,684032,2880.57763671875
1756585566.7319515,688128,3417.9912109375
1756585586.297967,692224,3020.478515625
1756585604.1465118,696320,1931.844970703125
1756585621.3909159,700416,1243.0423583984375
1756585640.3430502,704512,1418.3404541015625
1756585657.9917989,708608,1297.714111328125
1756585675.607582,712704,1415.349853515625
1756585693.8041756,716800,2382.249755859375
1756585712.911372,720896,1805.7425537109375
1756585730.4288578,724992,3445.720947265625
1756585748.9871283,729088,2275.783203125
1756585768.4100015,733184,3283.59130859375
1756585785.6571262,737280,1467.5250244140625
1756585803.3645847,741376,2598.534912109375
1756585822.1778803,745472,3039.220458984375
1756585840.1570513,749568,2292.959716796875
1756585858.474094,753664,2769.080078125
1756585877.4723082,757760,1980.156494140625
1756585898.6043065,761856,2588.529541015625
1756585923.1131225,765952,1845.203369140625
1756585951.7379637,770048,2685.31982421875
1756585969.9462426,774144,2953.128662109375
1756585986.2253973,778240,3123.579833984375
1756586006.0647268,782336,2249.8359375
1756586025.6208043,786432,1908.4625244140625
1756586042.7547157,790528,2223.789794921875
1756586062.1692054,794624,2225.0419921875
1756586079.4905825,798720,3253.886474609375
1756586096.6190164,802816,2536.260498046875
1756586115.2545993,806912,2000.4473876953125
1756586133.1331835,811008,1418.3192138671875
1756586152.5311491,815104,2765.51025390625
1756586169.9993918,819200,2308.085693359375
1756586188.6384358,823296,1438.5211181640625
1756586205.3921096,827392,1341.6302490234375
1756586221.3706276,831488,2335.72021484375
1756586239.1681962,835584,1634.5867919921875
1756586256.129844,839680,2687.48095703125
1756586272.7568283,843776,1613.008544921875
1756586289.6128685,847872,2205.14501953125
1756586310.0939062,851968,2157.658447265625
1756586328.3708508,856064,2908.383056640625
1756586344.6449132,860160,2202.29443359375
1756586361.3884053,864256,2099.23095703125
1756586376.1583557,868352,1820.7783203125
1756586390.2985551,872448,2235.281982421875
1756586404.5786386,876544,3424.110107421875
1756586421.4447885,880640,1947.5452880859375
1756586437.2094514,884736,3019.7900390625
1756586452.9949222,888832,1260.5599365234375
1756586468.4944296,892928,2585.52294921875
1756586487.1534479,897024,1721.73095703125
1756586504.4599698,901120,1623.913330078125
1756586523.1749222,905216,1910.95263671875
1756586542.6926744,909312,1006.54931640625
1756586561.477137,913408,2274.324951171875
1756586576.5383956,917504,1480.1903076171875
1756586591.4769118,921600,2091.169189453125
1756586607.8910286,925696,2858.83984375
1756586623.355262,929792,3348.9931640625
1756586638.716193,933888,3900.168212890625
1756586653.8259819,937984,2182.447265625
1756586669.3077238,942080,2330.128662109375
1756586683.9636545,946176,2397.351318359375
1756586700.2037523,950272,4316.6484375
1756586717.8018267,954368,2035.6279296875
1756586732.6476028,958464,3514.692138671875
1756586748.908233,962560,3084.951904296875
1756586768.7584424,966656,2144.868896484375
1756586787.299099,970752,1848.7423095703125
1756586803.4686136,974848,2203.590087890625
1756586819.6049042,978944,2187.28466796875
1756586838.195752,983040,3449.21142578125
1756586855.263744,987136,2684.127685546875
1756586871.3024402,991232,2695.839599609375
1756586886.3879995,995328,2179.15380859375
1756586905.296221,999424,4813.55224609375
1756586922.4154217,1003520,2125.504150390625
